order_id,order_date,customer_id,payment_method,status,shipping_fee
ORD-012397,2025-02-15,CUST-07397,Credit Card,Completed,71
ORD-012460,2025-02-16,CUST-09974,Credit Card,Returned,149
ORD-014696,2025-04-25,CUST-06712,Credit Card,Completed,152
ORD-008369,2024-10-26,CUST-10794,GCash,Completed,102
ORD-007253,2024-09-20,CUST-09665,Credit Card,Cancelled,67
ORD-008953,2024-11-11,CUST-02824,GCash,Completed,147
ORD-009640,2024-12-03,CUST-07197,GCash,Completed,128
ORD-023019,2025-11-24,CUST-03403,GCash,Completed,54
ORD-021664,2025-10-23,CUST-06872,GCash,Completed,117
ORD-010507,2024-12-20,CUST-07192,COD,Cancelled,50
ORD-008513,2024-10-30,CUST-03401,COD,Completed,107
ORD-006737,2024-09-05,CUST-03810,Bank Transfer,Completed,110
ORD-006768,2024-09-06,CUST-03511,GCash,Cancelled,134
ORD-009047,2024-11-13,CUST-08389,COD,Returned,150
ORD-006226,2024-08-18,CUST-09533,GCash,Completed,81
ORD-015752,2025-05-23,CUST-11815,Credit Card,Completed,51
ORD-002317,2024-03-30,CUST-05522,GCash,Completed,79
ORD-014031,2025-04-04,CUST-03743,Credit Card,Completed,81
ORD-009800,2024-12-07,CUST-08671,COD,Completed,54
ORD-019332,2025-08-30,CUST-09750,GCash,Returned,150
ORD-024176,2025-12-15,CUST-05309,GCash,Completed,141
ORD-019691,2025-09-07,CUST-05508,ShopeePay,Completed,124
ORD-009466,2024-11-28,CUST-01302,COD,Cancelled,111
ORD-011183,2025-01-09,CUST-06107,COD,Completed,54
ORD-021011,2025-10-09,CUST-04469,Credit Card,Completed,80
ORD-016763,2025-06-22,CUST-03182,Credit Card,Completed,79
ORD-018346,2025-08-03,CUST-01519,COD,Completed,62
ORD-018087,2025-07-27,CUST-06939,COD,Completed,123
ORD-019214,2025-08-27,CUST-07233,ShopeePay,Completed,84
ORD-023390,2025-12-03,CUST-00326,COD,Completed,79
ORD-017480,2025-07-11,CUST-09341,Credit Card,Completed,93
ORD-010867,2024-12-30,CUST-03943,COD,Cancelled,81
ORD-004119,2024-06-03,CUST-05755,GCash,Cancelled,143
ORD-008821,2024-11-09,CUST-04710,COD,Completed,70
ORD-001612,2024-03-04,CUST-09781,GCash,Completed,57
ORD-015914,2025-05-28,CUST-06513,COD,Cancelled,79
ORD-014007,2025-04-03,CUST-05124,COD,Completed,76
ORD-024774,2025-12-27,CUST-07695,COD,Completed,60
ORD-008966,2024-11-11,CUST-06651,GCash,Cancelled,66
ORD-006009,2024-08-11,CUST-04027,Bank Transfer,Completed,102
ORD-000384,2024-01-15,CUST-02653,GCash,Completed,55
ORD-004445,2024-06-17,CUST-04512,COD,Completed,55
ORD-006123,2024-08-15,CUST-08486,COD,Completed,60
ORD-001734,2024-03-09,CUST-05335,Credit Card,Completed,67
ORD-006766,2024-09-06,CUST-00970,Maya,Completed,127
ORD-002706,2024-04-15,CUST-09271,Credit Card,Completed,143
ORD-024732,2025-12-26,CUST-11849,GCash,Completed,51
ORD-012138,2025-02-07,CUST-01438,ShopeePay,Completed,114
ORD-015755,2025-05-24,CUST-02424,Bank Transfer,Completed,80
ORD-017477,2025-07-11,CUST-08796,COD,Returned,79
ORD-024829,2025-12-28,CUST-05374,COD,Returned,115
ORD-013769,2025-03-27,CUST-09695,GCash,Completed,82
ORD-014771,2025-04-27,CUST-08384,COD,Completed,95
ORD-005808,2024-08-05,CUST-04732,Credit Card,Completed,66
ORD-006832,2024-09-08,CUST-02202,GCash,Completed,111
ORD-003525,2024-05-13,CUST-11890,GCash,Completed,139
ORD-014553,2025-04-20,CUST-03536,Maya,Cancelled,112
ORD-010244,2024-12-14,CUST-01519,COD,Completed,75
ORD-019700,2025-09-08,CUST-06001,GCash,Completed,98
ORD-004484,2024-06-18,CUST-03552,COD,Cancelled,79
ORD-003717,2024-05-21,CUST-08878,COD,Completed,112
ORD-007585,2024-10-01,CUST-08301,ShopeePay,Completed,154
ORD-018610,2025-08-10,CUST-02824,COD,Cancelled,99
ORD-014737,2025-04-26,CUST-05567,GCash,Completed,126
ORD-012270,2025-02-10,CUST-11700,ShopeePay,Completed,51
ORD-015051,2025-05-04,CUST-07386,COD,Completed,149
ORD-012747,2025-02-25,CUST-06839,ShopeePay,Completed,118
ORD-010159,2024-12-13,CUST-10966,Maya,Completed,96
ORD-000865,2024-02-03,CUST-11456,COD,Returned,102
ORD-014389,2025-04-15,CUST-04222,ShopeePay,Completed,134
ORD-000264,2024-01-11,CUST-09464,ShopeePay,Completed,67
ORD-002481,2024-04-06,CUST-11824,COD,Completed,105
ORD-014828,2025-04-28,CUST-11016,COD,Completed,50
ORD-019079,2025-08-23,CUST-11506,COD,Completed,62
ORD-005616,2024-07-30,CUST-06721,ShopeePay,Cancelled,53
ORD-005382,2024-07-22,CUST-05170,GCash,Completed,61
ORD-004860,2024-07-02,CUST-02338,Maya,Returned,128
ORD-020416,2025-09-23,CUST-07826,ShopeePay,Completed,68
ORD-015352,2025-05-12,CUST-07663,COD,Completed,105
ORD-008216,2024-10-20,CUST-06187,GCash,Completed,100
ORD-002585,2024-04-10,CUST-10731,GCash,Completed,100
ORD-011749,2025-01-27,CUST-10222,COD,Completed,146
ORD-005554,2024-07-28,CUST-01075,COD,Completed,119
ORD-019544,2025-09-04,CUST-06635,Maya,Completed,176
ORD-004849,2024-07-02,CUST-02470,COD,Completed,104
ORD-012489,2025-02-16,CUST-05408,COD,Completed,110
ORD-016586,2025-06-17,CUST-02100,GCash,Completed,74
ORD-017666,2025-07-17,CUST-11926,GCash,Completed,92
ORD-001039,2024-02-10,CUST-07425,ShopeePay,Completed,56
ORD-003302,2024-05-05,CUST-05970,GCash,Completed,99
ORD-017535,2025-07-13,CUST-04062,COD,Completed,119
ORD-007313,2024-09-22,CUST-10830,GCash,Completed,100
ORD-021044,2025-10-09,CUST-03629,GCash,Completed,62
ORD-003988,2024-05-30,CUST-08996,COD,Completed,65
ORD-000883,2024-02-03,CUST-03419,GCash,Completed,83
ORD-006913,2024-09-09,CUST-10241,ShopeePay,Completed,89
ORD-008892,2024-11-11,CUST-10001,COD,Returned,67
ORD-011364,2025-01-14,CUST-08521,COD,Cancelled,117
ORD-019916,2025-09-11,CUST-10329,ShopeePay,Returned,100
ORD-024310,2025-12-18,CUST-11017,ShopeePay,Completed,66
ORD-005402,2024-07-23,CUST-03927,GCash,Completed,128
ORD-016525,2025-06-15,CUST-00108,GCash,Completed,121
ORD-020952,2025-10-07,CUST-03239,COD,Completed,101
ORD-011581,2025-01-22,CUST-05405,GCash,Completed,104
ORD-016417,2025-06-12,CUST-04378,COD,Cancelled,83
ORD-013192,2025-03-10,CUST-00718,COD,Completed,162
ORD-015484,2025-05-16,CUST-07761,GCash,Completed,114
ORD-009873,2024-12-09,CUST-00239,ShopeePay,Completed,128
ORD-009013,2024-11-12,CUST-08894,COD,Completed,128
ORD-024067,2025-12-13,CUST-11438,GCash,Completed,103
ORD-004567,2024-06-22,CUST-09567,COD,Completed,86
ORD-015519,2025-05-17,CUST-07262,Credit Card,Completed,49
ORD-010110,2024-12-12,CUST-05995,ShopeePay,Completed,140
ORD-007798,2024-10-08,CUST-00690,COD,Completed,84
ORD-009218,2024-11-19,CUST-06097,GCash,Completed,79
ORD-007055,2024-09-14,CUST-05529,ShopeePay,Completed,121
ORD-011582,2025-01-22,CUST-09953,COD,Completed,81
ORD-015961,2025-05-29,CUST-07345,COD,Completed,62
ORD-013481,2025-03-17,CUST-02029,Bank Transfer,Completed,66
ORD-015729,2025-05-23,CUST-00342,Credit Card,Completed,80
ORD-021072,2025-10-10,CUST-11447,Credit Card,Completed,139
ORD-002431,2024-04-05,CUST-00018,Bank Transfer,Completed,56
ORD-002323,2024-03-30,CUST-02375,GCash,Completed,131
ORD-011258,2025-01-11,CUST-02806,GCash,Completed,173
ORD-016391,2025-06-12,CUST-09698,Maya,Completed,76
ORD-004997,2024-07-07,CUST-08220,COD,Completed,49
ORD-007173,2024-09-17,CUST-11754,GCash,Cancelled,130
ORD-003904,2024-05-28,CUST-03359,GCash,Completed,139
ORD-024105,2025-12-14,CUST-11608,GCash,Completed,159
ORD-018643,2025-08-11,CUST-08773,Credit Card,Completed,51
ORD-010363,2024-12-16,CUST-04027,COD,Cancelled,94
ORD-018132,2025-07-29,CUST-09144,GCash,Completed,123
ORD-005069,2024-07-11,CUST-08536,Credit Card,Cancelled,156
ORD-004922,2024-07-05,CUST-09518,GCash,Completed,95
ORD-020482,2025-09-25,CUST-04187,GCash,Completed,79
ORD-023342,2025-12-02,CUST-04261,GCash,Completed,147
ORD-018798,2025-08-15,CUST-07137,Maya,Completed,113
ORD-023648,2025-12-08,CUST-11019,ShopeePay,Completed,66
ORD-014128,2025-04-07,CUST-04319,GCash,Completed,101
ORD-005996,2024-08-11,CUST-00124,COD,Completed,131
ORD-008427,2024-10-27,CUST-06123,Maya,Completed,106
ORD-018186,2025-07-30,CUST-10463,COD,Completed,55
ORD-004197,2024-06-07,CUST-10091,COD,Completed,57
ORD-001635,2024-03-06,CUST-04695,COD,Completed,114
ORD-017583,2025-07-14,CUST-05093,COD,Returned,70
ORD-016703,2025-06-20,CUST-04178,COD,Completed,70
ORD-019662,2025-09-07,CUST-06258,COD,Cancelled,177
ORD-022867,2025-11-20,CUST-06791,Credit Card,Completed,56
ORD-010644,2024-12-24,CUST-07623,COD,Completed,169
ORD-024938,2025-12-30,CUST-00414,Credit Card,Completed,112
ORD-010344,2024-12-16,CUST-07081,Maya,Completed,55
ORD-012485,2025-02-16,CUST-11758,ShopeePay,Completed,108
ORD-021273,2025-10-13,CUST-04345,COD,Completed,103
ORD-005693,2024-08-01,CUST-05550,Maya,Completed,104
ORD-010831,2024-12-29,CUST-00225,GCash,Completed,100
ORD-003407,2024-05-09,CUST-08883,COD,Completed,86
ORD-001699,2024-03-08,CUST-01914,Unknown,Completed,106
ORD-024730,2025-12-26,CUST-08729,Maya,Completed,126
ORD-003210,2024-05-02,CUST-03034,Maya,Completed,145
ORD-022248,2025-11-07,CUST-11447,COD,Completed,113
ORD-004718,2024-06-28,CUST-00912,Maya,Completed,75
ORD-009816,2024-12-07,CUST-09741,COD,Completed,78
ORD-015702,2025-05-22,CUST-00388,Maya,Completed,52
ORD-018140,2025-07-29,CUST-09055,GCash,Completed,87
ORD-024045,2025-12-13,CUST-10423,Bank Transfer,Completed,175
ORD-023488,2025-12-05,CUST-02928,COD,Cancelled,101
ORD-021181,2025-10-11,CUST-00518,ShopeePay,Completed,174
ORD-013505,2025-03-18,CUST-08531,Bank Transfer,Completed,80
ORD-003215,2024-05-02,CUST-08193,Bank Transfer,Completed,59
ORD-008603,2024-11-03,CUST-11700,COD,Completed,73
ORD-011325,2025-01-13,CUST-00449,COD,Completed,163
ORD-011566,2025-01-21,CUST-05647,GCash,Completed,54
ORD-016849,2025-06-24,CUST-00091,Maya,Completed,179
ORD-001935,2024-03-16,CUST-11950,GCash,Completed,158
ORD-006744,2024-09-05,CUST-06580,ShopeePay,Cancelled,112
ORD-002209,2024-03-26,CUST-04401,GCash,Completed,54
ORD-003429,2024-05-10,CUST-09625,GCash,Completed,68
ORD-004732,2024-06-28,CUST-01880,COD,Completed,55
ORD-020436,2025-09-24,CUST-06666,ShopeePay,Completed,94
ORD-023594,2025-12-07,CUST-06993,GCash,Completed,85
ORD-024165,2025-12-15,CUST-10829,GCash,Completed,128
ORD-019990,2025-09-12,CUST-08669,COD,Completed,83
ORD-006759,2024-09-05,CUST-00894,GCash,Cancelled,141
ORD-003178,2024-05-01,CUST-11632,ShopeePay,Completed,115
ORD-021637,2025-10-22,CUST-03257,GCash,Completed,49
ORD-015434,2025-05-15,CUST-03697,COD,Completed,106
ORD-021021,2025-10-09,CUST-03221,COD,Completed,108
ORD-008278,2024-10-23,CUST-07970,ShopeePay,Completed,107
ORD-022894,2025-11-21,CUST-11187,GCash,Completed,70
ORD-008193,2024-10-19,CUST-00518,COD,Completed,150
ORD-018665,2025-08-12,CUST-10051,Credit Card,Cancelled,56
ORD-021990,2025-11-01,CUST-03889,COD,Completed,54
ORD-008209,2024-10-20,CUST-06484,GCash,Completed,75
ORD-021534,2025-10-19,CUST-10588,COD,Completed,73
ORD-013463,2025-03-17,CUST-08654,GCash,Completed,51
ORD-000573,2024-01-23,CUST-11135,GCash,Completed,110
ORD-018777,2025-08-15,CUST-01939,GCash,Completed,89
ORD-020610,2025-09-29,CUST-00863,GCash,Completed,83
ORD-006414,2024-08-25,CUST-08457,COD,Returned,159
ORD-004710,2024-06-28,CUST-01386,GCash,Cancelled,135
ORD-021945,2025-10-31,CUST-04929,Bank Transfer,Completed,106
ORD-004248,2024-06-09,CUST-06027,GCash,Completed,81
ORD-001885,2024-03-15,CUST-09986,Credit Card,Completed,176
ORD-002143,2024-03-24,CUST-01119,ShopeePay,Completed,84
ORD-005589,2024-07-29,CUST-11024,ShopeePay,Completed,66
ORD-023576,2025-12-06,CUST-04234,COD,Cancelled,118
ORD-013565,2025-03-20,CUST-05534,COD,Completed,76
ORD-007010,2024-09-12,CUST-01824,COD,Completed,56
ORD-005926,2024-08-09,CUST-07388,COD,Completed,109
ORD-000628,2024-01-25,CUST-10479,COD,Completed,119
ORD-011756,2025-01-27,CUST-07232,Bank Transfer,Completed,120
ORD-004292,2024-06-11,CUST-04579,Credit Card,Completed,73
ORD-016570,2025-06-16,CUST-02248,GCash,Completed,59
ORD-015934,2025-05-29,CUST-01795,GCash,Completed,93
ORD-017741,2025-07-18,CUST-04296,COD,Cancelled,52
ORD-002291,2024-03-29,CUST-00236,GCash,Completed,60
ORD-007026,2024-09-13,CUST-09578,Credit Card,Cancelled,67
ORD-001104,2024-02-12,CUST-08053,GCash,Returned,71
ORD-007716,2024-10-05,CUST-10966,Credit Card,Completed,109
ORD-023062,2025-11-25,CUST-08039,ShopeePay,Completed,118
ORD-002092,2024-03-22,CUST-10158,GCash,Completed,69
ORD-005683,2024-08-01,CUST-00036,COD,Cancelled,54
ORD-004898,2024-07-04,CUST-06441,ShopeePay,Completed,82
ORD-019477,2025-09-02,CUST-11814,GCash,Completed,116
ORD-022377,2025-11-11,CUST-12000,GCash,Cancelled,114
ORD-016331,2025-06-10,CUST-04146,COD,Cancelled,145
ORD-004497,2024-06-19,CUST-02910,ShopeePay,Returned,54
ORD-019663,2025-09-07,CUST-01548,GCash,Completed,141
ORD-006506,2024-08-28,CUST-04760,COD,Completed,135
ORD-008284,2024-10-23,CUST-08229,COD,Cancelled,112
ORD-020394,2025-09-23,CUST-00321,COD,Completed,67
ORD-017701,2025-07-17,CUST-07231,COD,Returned,72
ORD-001630,2024-03-05,CUST-03373,COD,Cancelled,82
ORD-017559,2025-07-14,CUST-10479,COD,Completed,116
ORD-016025,2025-05-31,CUST-07512,GCash,Completed,110
ORD-017869,2025-07-22,CUST-00974,COD,Cancelled,56
ORD-024409,2025-12-20,CUST-09146,GCash,Completed,81
ORD-012892,2025-03-01,CUST-05529,COD,Completed,119
ORD-021646,2025-10-23,CUST-06664,ShopeePay,Completed,65
ORD-009820,2024-12-07,CUST-08027,COD,Completed,91
ORD-015617,2025-05-20,CUST-07338,ShopeePay,Returned,59
ORD-012561,2025-02-19,CUST-01041,GCash,Cancelled,100
ORD-024093,2025-12-14,CUST-02100,COD,Cancelled,78
ORD-011025,2025-01-03,CUST-00686,GCash,Completed,97
ORD-001376,2024-02-24,CUST-06360,COD,Cancelled,114
ORD-006042,2024-08-12,CUST-08773,GCash,Completed,78
ORD-016481,2025-06-14,CUST-00243,COD,Completed,147
ORD-024058,2025-12-13,CUST-04374,GCash,Completed,83
ORD-014044,2025-04-04,CUST-04732,GCash,Completed,78
ORD-000085,2024-01-04,CUST-02273,GCash,Completed,101
ORD-007985,2024-10-13,CUST-01723,GCash,Completed,59
ORD-000818,2024-02-01,CUST-07316,COD,Completed,50
ORD-005351,2024-07-21,CUST-03359,ShopeePay,Completed,130
ORD-005667,2024-08-01,CUST-03218,Bank Transfer,Completed,100
ORD-019189,2025-08-27,CUST-02425,Bank Transfer,Completed,119
ORD-005833,2024-08-06,CUST-04919,Maya,Completed,50
ORD-005635,2024-07-30,CUST-05230,ShopeePay,Completed,91
ORD-011687,2025-01-25,CUST-03810,COD,Completed,94
ORD-000712,2024-01-29,CUST-08964,COD,Returned,88
ORD-014651,2025-04-23,CUST-04058,Maya,Completed,112
ORD-003465,2024-05-11,CUST-09866,GCash,Completed,56
ORD-003621,2024-05-17,CUST-07996,GCash,Cancelled,74
ORD-021365,2025-10-15,CUST-10936,COD,Completed,64
ORD-002759,2024-04-16,CUST-05530,Bank Transfer,Completed,120
ORD-011716,2025-01-26,CUST-06664,COD,Completed,72
ORD-006073,2024-08-14,CUST-09728,GCash,Completed,78
ORD-012908,2025-03-02,CUST-08755,Bank Transfer,Completed,115
ORD-007158,2024-09-16,CUST-04594,COD,Completed,100
ORD-010874,2024-12-30,CUST-09162,Maya,Completed,57
ORD-010027,2024-12-12,CUST-06716,Bank Transfer,Completed,60
ORD-019629,2025-09-06,CUST-05413,Credit Card,Completed,179
ORD-010136,2024-12-12,CUST-05249,Credit Card,Returned,74
ORD-002246,2024-03-28,CUST-05606,GCash,Completed,123
ORD-000852,2024-02-02,CUST-00200,ShopeePay,Completed,82
ORD-003790,2024-05-24,CUST-03319,COD,Completed,122
ORD-023757,2025-12-10,CUST-04790,Bank Transfer,Completed,99
ORD-018854,2025-08-17,CUST-07075,Maya,Completed,50
ORD-007618,2024-10-02,CUST-01620,Bank Transfer,Completed,93
ORD-017770,2025-07-19,CUST-10464,COD,Completed,121
ORD-009171,2024-11-17,CUST-03476,COD,Completed,54
ORD-003274,2024-05-04,CUST-06629,GCash,Completed,135
ORD-020621,2025-09-29,CUST-01098,COD,Completed,172
ORD-022096,2025-11-03,CUST-08878,COD,Completed,126
ORD-017721,2025-07-18,CUST-01730,COD,Completed,55
ORD-019347,2025-08-30,CUST-11952,COD,Completed,103
ORD-008241,2024-10-21,CUST-03222,COD,Completed,117
ORD-019825,2025-09-09,CUST-03214,Maya,Completed,141
ORD-021532,2025-10-19,CUST-07566,COD,Cancelled,51
ORD-006060,2024-08-13,CUST-08135,Credit Card,Completed,114
ORD-019553,2025-09-04,CUST-02180,Maya,Completed,105
ORD-023298,2025-12-01,CUST-05395,COD,Completed,102
ORD-010482,2024-12-20,CUST-06390,ShopeePay,Completed,80
ORD-018461,2025-08-06,CUST-00967,COD,Completed,103
ORD-019689,2025-09-07,CUST-01328,Maya,Completed,73
ORD-000960,2024-02-06,CUST-09965,COD,Completed,75
ORD-012043,2025-02-04,CUST-04024,GCash,Completed,118
ORD-004106,2024-06-03,CUST-09122,COD,Returned,99
ORD-015970,2025-05-29,CUST-10860,GCash,Completed,135
ORD-016397,2025-06-12,CUST-02274,ShopeePay,Completed,108
ORD-012064,2025-02-05,CUST-01739,Credit Card,Returned,162
ORD-021515,2025-10-19,CUST-05995,GCash,Completed,117
ORD-003997,2024-05-31,CUST-01395,GCash,Completed,142
ORD-020372,2025-09-22,CUST-01009,GCash,Completed,91
ORD-003094,2024-04-28,CUST-02641,Bank Transfer,Completed,103
ORD-023622,2025-12-07,CUST-07758,Maya,Completed,96
ORD-013274,2025-03-13,CUST-00710,GCash,Completed,177
ORD-006017,2024-08-11,CUST-03299,COD,Cancelled,74
ORD-016558,2025-06-16,CUST-08080,ShopeePay,Completed,78
ORD-011383,2025-01-15,CUST-02998,GCash,Completed,51
ORD-018166,2025-07-30,CUST-00678,COD,Completed,67
ORD-014806,2025-04-27,CUST-09005,Credit Card,Completed,101
ORD-020323,2025-09-21,CUST-04247,COD,Completed,104
ORD-013662,2025-03-23,CUST-03650,COD,Completed,49
ORD-020777,2025-10-03,CUST-11713,COD,Completed,122
ORD-013336,2025-03-14,CUST-05835,COD,Completed,99
ORD-023798,2025-12-11,CUST-00409,GCash,Completed,97
ORD-015193,2025-05-09,CUST-09620,Credit Card,Returned,131
ORD-011287,2025-01-12,CUST-07907,COD,Completed,72
ORD-012145,2025-02-07,CUST-04836,COD,Completed,69
ORD-020810,2025-10-04,CUST-11165,COD,Completed,60
ORD-021087,2025-10-10,CUST-03179,GCash,Completed,75
ORD-008754,2024-11-07,CUST-06593,COD,Cancelled,118
ORD-008495,2024-10-30,CUST-00671,ShopeePay,Completed,101
ORD-018986,2025-08-20,CUST-04938,GCash,Completed,85
ORD-024396,2025-12-19,CUST-02807,COD,Completed,128
ORD-000361,2024-01-15,CUST-08022,COD,Completed,70
ORD-010888,2024-12-30,CUST-05843,COD,Completed,96
ORD-003203,2024-05-02,CUST-03961,GCash,Completed,77
ORD-011848,2025-01-30,CUST-01917,GCash,Completed,146
ORD-022011,2025-11-01,CUST-06927,Unknown,Completed,61
ORD-015547,2025-05-18,CUST-07688,Bank Transfer,Completed,56
ORD-012644,2025-02-22,CUST-02960,GCash,Completed,103
ORD-015727,2025-05-23,CUST-07630,COD,Completed,78
ORD-023226,2025-11-30,CUST-10978,COD,Cancelled,61
ORD-010012,2024-12-12,CUST-10041,Maya,Completed,160
ORD-011088,2025-01-05,CUST-03619,COD,Returned,75
ORD-001704,2024-03-09,CUST-00525,COD,Completed,123
ORD-023922,2025-12-12,CUST-10423,ShopeePay,Completed,162
ORD-024407,2025-12-20,CUST-04663,COD,Completed,97
ORD-006767,2024-09-06,CUST-01483,COD,Cancelled,49
ORD-011402,2025-01-15,CUST-01867,COD,Completed,86
ORD-014865,2025-04-29,CUST-03602,GCash,Completed,123
ORD-008989,2024-11-11,CUST-09938,COD,Completed,174
ORD-013636,2025-03-22,CUST-02142,Credit Card,Completed,124
ORD-023453,2025-12-04,CUST-10796,GCash,Completed,95
ORD-015359,2025-05-13,CUST-00743,GCash,Completed,147
ORD-000454,2024-01-18,CUST-09852,GCash,Completed,65
ORD-014752,2025-04-26,CUST-07666,ShopeePay,Completed,118
ORD-003906,2024-05-28,CUST-07785,ShopeePay,Completed,95
ORD-019871,2025-09-10,CUST-07768,GCash,Completed,127
ORD-007782,2024-10-07,CUST-07351,Bank Transfer,Completed,105
ORD-003900,2024-05-28,CUST-01856,GCash,Completed,67
ORD-006008,2024-08-11,CUST-09633,ShopeePay,Completed,127
ORD-017613,2025-07-15,CUST-06027,ShopeePay,Completed,84
ORD-019240,2025-08-28,CUST-09953,COD,Completed,92
ORD-019121,2025-08-24,CUST-01012,Credit Card,Completed,104
ORD-011076,2025-01-05,CUST-10225,COD,Returned,113
ORD-018933,2025-08-19,CUST-07638,ShopeePay,Cancelled,63
ORD-011084,2025-01-05,CUST-01622,GCash,Completed,113
ORD-006677,2024-09-02,CUST-06191,COD,Cancelled,97
ORD-019824,2025-09-09,CUST-10688,Maya,Completed,62
ORD-001800,2024-03-12,CUST-09317,Maya,Completed,130
ORD-019348,2025-08-30,CUST-07364,GCash,Completed,163
ORD-017722,2025-07-18,CUST-10605,Maya,Completed,122
ORD-007210,2024-09-18,CUST-01009,Maya,Completed,98
ORD-021856,2025-10-29,CUST-02862,COD,Completed,87
ORD-000939,2024-02-05,CUST-02800,COD,Cancelled,88
ORD-004991,2024-07-07,CUST-06891,COD,Completed,73
ORD-019081,2025-08-23,CUST-00412,COD,Completed,113
ORD-023558,2025-12-06,CUST-08713,Unknown,Completed,57
ORD-017632,2025-07-15,CUST-00757,GCash,Completed,75
ORD-006659,2024-09-01,CUST-08813,COD,Completed,67
ORD-021278,2025-10-13,CUST-11437,COD,Completed,76
ORD-001830,2024-03-13,CUST-10630,GCash,Completed,94
ORD-010961,2025-01-01,CUST-10664,COD,Completed,142
ORD-001822,2024-03-13,CUST-05840,COD,Completed,75
ORD-008188,2024-10-19,CUST-02529,Maya,Cancelled,90
ORD-019072,2025-08-23,CUST-10206,Bank Transfer,Completed,50
ORD-011634,2025-01-23,CUST-09497,COD,Completed,103
ORD-014519,2025-04-19,CUST-11609,GCash,Completed,126
ORD-011447,2025-01-17,CUST-05502,Maya,Completed,75
ORD-017951,2025-07-24,CUST-05320,GCash,Completed,53
ORD-005030,2024-07-08,CUST-01119,Maya,Completed,94
ORD-018618,2025-08-10,CUST-08966,Credit Card,Completed,56
ORD-002580,2024-04-10,CUST-11362,GCash,Completed,129
ORD-013445,2025-03-16,CUST-11939,COD,Returned,53
ORD-024102,2025-12-14,CUST-04792,Credit Card,Completed,104
ORD-023274,2025-11-30,CUST-07560,GCash,Completed,110
ORD-017643,2025-07-16,CUST-06948,COD,Completed,115
ORD-018918,2025-08-18,CUST-05347,Credit Card,Completed,135
ORD-000297,2024-01-12,CUST-05556,COD,Cancelled,118
ORD-015380,2025-05-14,CUST-11824,GCash,Completed,80
ORD-020854,2025-10-05,CUST-00217,GCash,Completed,140
ORD-005101,2024-07-12,CUST-09345,COD,Completed,59
ORD-012849,2025-02-28,CUST-08274,ShopeePay,Cancelled,65
ORD-016021,2025-05-31,CUST-06954,COD,Completed,120
ORD-004704,2024-06-27,CUST-03352,GCash,Completed,86
ORD-011192,2025-01-09,CUST-05362,GCash,Completed,128
ORD-009620,2024-12-02,CUST-05091,GCash,Completed,68
ORD-017859,2025-07-22,CUST-00417,Unknown,Completed,79
ORD-023607,2025-12-07,CUST-06527,COD,Completed,117
ORD-014485,2025-04-18,CUST-09578,GCash,Completed,58
ORD-005868,2024-08-07,CUST-10091,COD,Completed,71
ORD-013869,2025-03-29,CUST-04103,GCash,Completed,135
ORD-022463,2025-11-11,CUST-01360,Credit Card,Completed,117
